,Name,Screen,Res,Price,GPU,CPU,RAM,Memory,OS,Wifi,Seller,PC_url,Img_url
1730,HP ZBook Fury 16 G9 (62U31EA),"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",2167.49,Nvidia RTX A1000(4 Go),Intel Core i7-12800HX(16 coeurs 4.80 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.2,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-zbook-fury-16-g9-62u31ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32166/hp-zbook-fury-16-g9-1.jpg
1731,HP ProBook 455 G9 (5Y401EA),"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",702.0,AMD Radeon RX Vega 6,AMD Ryzen 3 5425U(4 coeurs 4.10 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.2,Inmac Wstore,https://www.comparez-malin.fr/informatique/pc-portable/hp-probook-455-g9-5y401ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32165/hp-probook-455-g9-1.jpg
1732,Lenovo ThinkPad T16 Gen 1 (21BV00AQFR),"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1488.0,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.1,Inmac Wstore,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-t16-gen-1-21bv00aqfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32164/lenovo-thinkpad-t16-gen-1-2022-black-1.jpg
1733,Asus ExpertBook B1 B1400CENT-EK4938R,"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",829.9,Intel Iris Xe Graphics (80 EU),Intel Core i5-1135G7(4 coeurs 4.20 GHz),16 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 10 Pro,Wi-Fi 6 • Bluetooth 5.2,GrosBill,https://www.comparez-malin.fr/informatique/pc-portable/asus-expertbook-b1-b1400cent-ek4938r.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/32153/asus-expertbook-b1400-bleu-1.jpg
1734,Lenovo IdeaPad Flex 3 Chrome 15IJL7 (82T3000QFR),"Écran tactile 15.6"" LCD - IPS 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",549.99,Intel UHD Graphics (32 EU),Intel Pentium Silver N6000(4 coeurs 3.30 GHz),8 Go LPDDR4X - 2933 MHz,128 Go (eMMC),Chrome OS (Google),Wi-Fi 6 • Bluetooth 5.1,Darty,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-flex-3-chrome-15ijl7-82t3000qfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32151/lenovo-ideapad-flex-3-chrome-15-artic-grey-1.jpg
1735,Lenovo ThinkPad P15v Gen 3 (21D8000EFR),"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1765.79,Nvidia Quadro T1200(4 Go),Intel Core i7-12700H(14 coeurs 4.70 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.1,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-p15v-gen-3-21d8000efr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32148/lenovo-thinkpad-p15v-gen3-1.jpg
1736,Lenovo ThinkPad P16s Gen 1 (21BT0003FR),"Écran tactile 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1752.0,Nvidia T550(4 Go),Intel Core i7-1260P(12 coeurs x 4.70 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.1,Inmac Wstore,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-p16s-gen-1-21bt0003fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32147/lenovo-thinkpad-p16s-gen1-black-1.jpg
1737,Lenovo ThinkPad P1 Gen 5 (21DC000CFR),"Écran 16.0"" LCD - IPS (anti-reflets) 165 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",2301.5,Nvidia RTX A1000(4 Go),Intel Core i7-12700H(14 coeurs 4.70 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.1,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-p1-gen-5-21dc000cfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32145/lenovo-thinkpad-p1-gen5-1.jpg
1738,Lenovo ThinkPad T16 Gen 1 (21BV009GFR),"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1604.5,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-t16-gen-1-21bv009gfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32144/lenovo-thinkpad-t16-gen-1-2022-black-1.jpg
1739,HP 245 G9 (5Y429EA),"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",637.32,AMD Radeon RX Vega 7,AMD Ryzen 5 5625U(6 coeurs 4.30 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 5 • Bluetooth 4.2,LaBoutiqueDuNet,https://www.comparez-malin.fr/informatique/pc-portable/hp-245-g9-5y429ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32136/hp-245-g9-1.jpg
1740,Asus ROG Flow X16 GV601RW-M6006W,"Écran tactile 16.0"" LCD - IPS (mini-LED) 165 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",2499.95,Nvidia GeForce RTX 3070 Ti Max-Q(8 Go)Version : 1085 MHz / 125 W,AMD Ryzen 9 6900HS(8 coeurs 4.90 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-flow-x16-gv601rw-m6006w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/32119/asus-rog-flow-x16-gv601-1.jpg
1741,"Microsoft Surface Laptop 5 15"" - Intel Core i7 / 32 Go / 1 To (Noir)","Écran tactile 15.0"" LCD - IPS 60 Hz","Résolution 2K 2496 x 1664 pixels
(3/2)",2259.0,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),32 Go LPDDR5 - 5200 MHz,1 To (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Microsoft Store,https://www.comparez-malin.fr/informatique/pc-portable/microsoft-surface-laptop-5-15-intel-core-i7-32-go-1-to-noir.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32118/microsoft-surface-laptop-5-15-noir-1.jpg
1742,"Microsoft Surface Laptop 5 15"" - Intel Core i7 / 8 Go / 512 Go (Noir)","Écran tactile 15.0"" LCD - IPS 60 Hz","Résolution 2K 2496 x 1664 pixels
(3/2)",1429.0,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),8 Go LPDDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/microsoft-surface-laptop-5-15-intel-core-i7-8-go-512-go-noir.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32117/microsoft-surface-laptop-5-15-noir-1.jpg
1743,"Microsoft Surface Laptop 5 15"" - Intel Core i7 / 16 Go / 512 Go (Noir)","Écran tactile 15.0"" LCD - IPS 60 Hz","Résolution 2K 2496 x 1664 pixels
(3/2)",1699.0,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go LPDDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/microsoft-surface-laptop-5-15-intel-core-i7-16-go-512-go-noir.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32116/microsoft-surface-laptop-5-15-noir-1.jpg
1744,"Microsoft Surface Laptop 5 15"" - Intel Core i7 / 8 Go / 256 Go (Platine)","Écran tactile 15.0"" LCD - IPS 60 Hz","Résolution 2K 2496 x 1664 pixels
(3/2)",1039.99,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),8 Go LPDDR5 - 5200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Cdiscount,https://www.comparez-malin.fr/informatique/pc-portable/microsoft-surface-laptop-5-15-intel-core-i7-8-go-256-go-platine.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32115/microsoft-surface-laptop-5-15-platine-1.jpg
1745,"Microsoft Surface Laptop 5 13,5"" - Intel Core i5 / 8 Go / 512 Go (Vert sauge)","Écran tactile 13.5"" LCD - IPS 60 Hz","Résolution 2K 2256 x 1504 pixels
(3/2)",1199.0,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),8 Go LPDDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/microsoft-surface-laptop-5-13-5-intel-core-i5-8-go-512-go-vert-sauge.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32113/microsoft-surface-laptop-5-13-vert-1.jpg
1746,"Microsoft Surface Laptop 5 13,5"" - Intel Core i5 / 8 Go / 512 Go (Sable)","Écran tactile 13.5"" LCD - IPS 60 Hz","Résolution 2K 2256 x 1504 pixels
(3/2)",1199.0,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),8 Go LPDDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/microsoft-surface-laptop-5-13-5-intel-core-i5-8-go-512-go-sable.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32112/microsoft-surface-laptop-5-13-sable-1.jpg
1747,"Microsoft Surface Laptop 5 13,5"" - Intel Core i7 / 16 Go / 512 Go (Noir)","Écran tactile 13.5"" LCD - IPS 60 Hz","Résolution 2K 2256 x 1504 pixels
(3/2)",1599.0,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go LPDDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/microsoft-surface-laptop-5-13-5-intel-core-i7-16-go-512-go-noir.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32111/microsoft-surface-laptop-5-13-noir-1.jpg
1748,"Microsoft Surface Laptop 5 13,5"" - Intel Core i5 / 16 Go / 512 Go (Noir)","Écran tactile 13.5"" LCD - IPS 60 Hz","Résolution 2K 2256 x 1504 pixels
(3/2)",1429.0,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),16 Go LPDDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/microsoft-surface-laptop-5-13-5-intel-core-i5-16-go-512-go-noir.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32110/microsoft-surface-laptop-5-13-noir-1.jpg
1749,"Microsoft Surface Laptop 5 13,5"" - Intel Core i5 / 8 Go / 512 Go (Noir)","Écran tactile 13.5"" LCD - IPS 60 Hz","Résolution 2K 2256 x 1504 pixels
(3/2)",1199.0,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),8 Go LPDDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/microsoft-surface-laptop-5-13-5-intel-core-i5-8-go-512-go-noir.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32109/microsoft-surface-laptop-5-13-noir-1.jpg
1750,"Microsoft Surface Laptop 5 13,5"" - Intel Core i5 / 8 Go / 256 Go (Platine)","Écran tactile 13.5"" LCD - IPS 60 Hz","Résolution 2K 2256 x 1504 pixels
(3/2)",969.0,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),8 Go LPDDR5 - 5200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Microsoft Store,https://www.comparez-malin.fr/informatique/pc-portable/microsoft-surface-laptop-5-13-5-intel-core-i5-8-go-256-go-platine.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/microsoft/2022/32108/microsoft-surface-laptop-5-13-platine-1.jpg
1751,Asus Vivobook Pro 16X OLED N7600QE-L2102W,"Écran 16.0"" OLED 60 Hz","Résolution 4K UHD 3840 x 2400 pixels
(16/10)",1569.59,Nvidia GeForce RTX 3050 Ti Max-Q(4 Go)Version : 1035 MHz / 50 W,AMD Ryzen 7 5800H(8 coeurs 4.45 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 10 Famille,Wi-Fi 6 • Bluetooth 5.0,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-pro-16x-oled-n7600qe-l2102w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/32107/asus-vivobook-pro-16-oled-silver-1.jpg
1752,HP 15s-eq2091nf,"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",799.99,AMD Radeon RX Vega 8,AMD Ryzen 7 5700U(8 coeurs 4.30 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 4.2,Darty,https://www.comparez-malin.fr/informatique/pc-portable/hp-15s-eq2091nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32097/hp-15s-argent-w11-1.jpg
1753,HP EliteBook 840 G9 (6T132EA),"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",919.57,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),8 Go DDR5 - 4800 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.2,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-elitebook-840-g9-6t132ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32096/hp-elitebook-840-g9-1.jpg
1754,Lenovo Yoga 7 14IAL7 (82QE00A4FR),"Écran tactile 14.0"" OLED 90 Hz","Résolution QHD 2880 x 1800 pixels
(16/10)",1519.99,Intel Iris Xe Graphics (96 EU),Intel Core i7-1260P(12 coeurs x 4.70 GHz),16 Go LPDDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-yoga-7-14ial7-82qe00a4fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32092/lenovo-yoga-7-14-storm-grey-1.jpg
1755,Lenovo ThinkPad Z13 Gen 1 (21D2002CFR),"Écran 13.3"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1549.09,AMD Radeon 660M,AMD Ryzen 5 Pro 6650U(6 coeurs 4.50 GHz),16 Go LPDDR5 - 6400 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.1,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkpad-z13-gen-1-21d2002cfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32087/lenovo-thinkpad-z13-artic-grey-1.jpg
1756,Acer Nitro 5 AN517-54-98YU,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",989.99,Nvidia GeForce RTX 3070 Max-Q(8 Go)Version : 1290 MHz / 105 W,Intel Core i9-11900H(8 coeurs 4.90 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Sans système,Wi-Fi 6 • Bluetooth 5.2,Cdiscount,https://www.comparez-malin.fr/informatique/pc-portable/acer-nitro-5-an517-54-98yu.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/32078/acer-nitro-5-an517-54-rgb-1.jpg
1757,Acer Nitro 5 AN517-54-9875,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",889.99,Nvidia GeForce RTX 3060 Max-Q(6 Go)Version : 1425 MHz / 95 W,Intel Core i9-11900H(8 coeurs 4.90 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Cdiscount,https://www.comparez-malin.fr/informatique/pc-portable/acer-nitro-5-an517-54-9875.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2022/32077/acer-nitro-5-an517-54-rgb-1.jpg
1758,Lenovo Yoga Slim 7 Carbon 13IAP7 (82U90079FR),"Écran 13.3"" LCD - IPS (anti-reflets) 90 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",1349.95,Intel Iris Xe Graphics (96 EU),Intel Core i7-1260P(12 coeurs x 4.70 GHz),16 Go LPDDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.1,LDLC,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-yoga-slim-7-carbon-13iap7-82u90079fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32076/lenovo-yoga-slim-7i-gen7-carbon-moon-white-1.jpg
1759,Lenovo ThinkBook 14 G2 ITL (20VD01E4FR),"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1039.94,Intel Iris Xe Graphics (96 EU),Intel Core i7-1165G7(4 coeurs 4.70 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.1,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkbook-14-g2-itl-20vd01e4fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32069/lenovo-thinkbook-14-g2-2021-1.jpg
1760,Asus ExpertBook B7 Flip B7402FEA-LA0632R,"Écran tactile 14.0"" LCD - IPS (anti-reflets) 60 Hz + stylet","Résolution Full HD 1920 x 1200 pixels
(16/10)",1449.95,Intel Iris Xe Graphics (96 EU),Intel Core i7-1195G7(4 coeurs 5.00 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 10 Pro,Wi-Fi 6 • Bluetooth 5.2,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-expertbook-b7-flip-b7402fea-la0632r.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/32064/asus-expertbook-flip-b7402f-1.jpg
1761,HP Omen 16-c0020sf,"Écran 16.1"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1699.0,Nvidia GeForce RTX 3070 Max-Q(8 Go),AMD Ryzen 7 5800H(8 coeurs 4.45 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/hp-omen-16-c0020sf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32057/hp-omen-16-2021-mica-rgb-w11-1.jpg
1762,HP 15s-fq0000sf,"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",299.0,Intel UHD Graphics 605,Intel Pentium Silver N5030(4 coeurs 3.10 GHz),4 Go DDR4 - 2400 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 4.2,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/hp-15s-fq0000sf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32056/hp-laptop-15-gris-2020-1.jpg
1763,Asus Chromebook CX1400CNA-BV0136,"Écran 14.0"" LCD - TN (anti-reflets) 60 Hz","Résolution HD 1366 x 768 pixels
(16/9)",399.99,Intel HD Graphics 500,Intel Celeron N3350(2 coeurs 2.40 GHz),8 Go LPDDR4 - 2400 MHz,64 Go (eMMC),Chrome OS (Google),Wi-Fi 5 • Bluetooth 4.2,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/asus-chromebook-cx1400cna-bv0136.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/32048/asus-chromebook-cx1400-silver-1.jpg
1764,Asus P1400CENS-EK0037X,"Écran 14.0"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",549.9,Intel UHD Graphics (48 EU) - Tiger Lake,Intel Core i3-1115G4(2 coeurs 4.10 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 5 • Bluetooth 4.1,GrosBill,https://www.comparez-malin.fr/informatique/pc-portable/asus-p1400cens-ek0037x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2022/32042/asus-p14-gris-1.jpg
1765,HP EliteBook 860 G9 (6T127EA),"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1198.8,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),8 Go DDR5 - 4800 MHz,256 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.2,Inmac Wstore,https://www.comparez-malin.fr/informatique/pc-portable/hp-elitebook-860-g9-6t127ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32041/hp-elitebook-860-g9-1.jpg
1766,Lenovo IdeaPad 3 17ABA7 (82RQ0046FR),"Écran 17.3"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",629.0,AMD Radeon RX Vega 7,AMD Ryzen 5 5625U(6 coeurs 4.30 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-3-17aba7-82rq0046fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2022/32032/lenovo-ideapad-3-gen-7-artic-grey-1.jpg
1767,MSI Summit E14 Flip Evo A12MT-043FR,"Écran tactile 14.0"" LCD - IPS 60 Hz","Résolution QHD 2880 x 1800 pixels
(16/10)",1440.62,Intel Iris Xe Graphics (80 EU),Intel Core i5-1240P(12 coeurs 4.40 GHz),16 Go LPDDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/msi-summit-e14-flip-evo-a12mt-043fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2022/32030/msi-summit-e14-flip-evo-tmp-1.jpg
1768,HP 14s-fq1058nf,"Écran 14.0"" LCD - SVA (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",589.99,AMD Radeon RX Vega 7,AMD Ryzen 5 5500U(6 coeurs 4.00 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 4.2,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/hp-14s-fq1058nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32023/hp-14s-argent-w11-1.jpg
1769,HP 17-cn2016nf,"Écran 17.3"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1368.34,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go DDR4 - 3200 MHz,1 To (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 5.0,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/hp-17-cn2016nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32021/hp-laptop-17-2021-argent-1.jpg
1770,HP Omen 17-ck1100nf,"Écran 17.3"" LCD - IPS (anti-reflets) 165 Hz","Résolution QHD 2560 x 1440 pixels
(16/9)",3989.99,Nvidia GeForce RTX 3080 Ti Max-P(16 Go),Intel Core i9-12900H(14 coeurs 5.00 GHz),32 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/hp-omen-17-ck1100nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2022/32018/hp-omen-17-w11-rgb-1.jpg
