,Name,Screen,Res,Price,GPU,CPU,RAM,Memory,OS,Wifi,Seller,PC_url,Img_url
1103,LG Gram 14 - 14Z90R-G.AA58F,"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1199.0,Intel Iris Xe Graphics (80 EU) - Raptor Lake,Intel Core i5-1340P(12 coeurs 4.60 GHz),16 Go LPDDR5 - 6000 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.1,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/lg-gram-14-14z90r-g-aa58f.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lg/2023/34044/lg-gram-14-2023-noir-1.jpg
1104,Acer Nitro 5 AN515-58-57GF,"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1049.99,Nvidia GeForce RTX 4060 (Mobile)(8 Go),Intel Core i5-12450H(8 coeurs 4.40 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/acer-nitro-5-an515-58-57gf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2023/34038/acer-nitro-5-an515-2022-rgb-1.jpg
1105,Acer Swift X SFX14-42G-R2BR,"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1472.49,Nvidia GeForce RTX 3050(4 Go),AMD Ryzen 7 5825U(8 coeurs 4.50 GHz),16 Go LPDDR4X - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/acer-swift-x-sfx14-42g-r2br.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2023/34036/acer-swift-x-sfx14-42g-1.jpg
1106,Lenovo Legion Pro 7 16IRX8H (82WQ0059FR),"Écran 16.0"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",4749.99,Nvidia GeForce RTX 4090 (Mobile)(16 Go)Version : 2040 MHz / 175 W,Intel Core i9-13900HX(24 coeurs 5.40 GHz),32 Go DDR5 - 5600 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-legion-pro-7-16irx8h-82wq0059fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34034/lenovo-legion-pro-7-16-gen-8-onyx-grey-1.jpg
1107,Lenovo IdeaPad Flex 5 16ABR8 (82XY0043FR),"Écran tactile 16.0"" LCD - IPS 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",949.99,AMD Radeon Vega 8,AMD Ryzen 7 7730U(8 coeurs 4.50 GHz),16 Go LPDDR4X - 4266 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Darty,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-flex-5-16abr8-82xy0043fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34033/lenovo-ideapad-flex-5-16-gen-8-arctic-grey-1.jpg
1108,Lenovo Yoga 9 14IRP8 (83B1003SFR),"Écran tactile 14.0"" OLED 90 Hz + stylet","Résolution QHD 2880 x 1800 pixels
(16/10)",2082.99,Intel Iris Xe Graphics (96 EU) - Raptor Lake,Intel Core i7-1360P(12 coeurs 5.00 GHz),16 Go LPDDR5 - 5200 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-yoga-9-14irp8-83b1003sfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34032/lenovo-yoga-9-gen8-oat-meal-1.jpg
1109,Lenovo IdeaPad 3 14ITL6 (82H701B7FR),"Écran 14.0"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",807.49,Intel Iris Xe Graphics (80 EU),Intel Core i5-1135G7(4 coeurs 4.20 GHz),16 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-3-14itl6-82h701b7fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34031/lenovo-ideapad-3-14-arctic-grey-1.jpg
1110,Lenovo IdeaPad 1 15IGL7 (82V70035FR),"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",408.49,Intel UHD Graphics 605,Intel Pentium Silver N5030(4 coeurs 3.10 GHz),8 Go DDR4 - 2400 MHz,128 Go (eMMC),Windows 11 Famille (mode S),Wi-Fi 6 • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-1-15igl7-82v70035fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34028/lenovo-ideapad-1-15-2022-cloud-grey-1.jpg
1111,HP Zbook Firefly 14 G9 (6B8L7EA),"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1860.48,Nvidia T550(4 Go),Intel Core i7-1255U(10 coeurs x 4.70 GHz),32 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/hp-zbook-firefly-14-g9-6b8l7ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34024/hp-zbook-firefly-14-g9-1.jpg
1112,Acer Predator Helios 18 PH18-71-90T4,"Écran 18.0"" LCD - IPS (mini-LED) (anti-reflets) 250 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",3999.0,Nvidia GeForce RTX 4080 (Mobile)(12 Go)Version : 1830 MHz / 175 W,Intel Core i9-13900HX(24 coeurs 5.40 GHz),32 Go DDR5 - 5600 MHz,2 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Acer,https://www.comparez-malin.fr/informatique/pc-portable/acer-predator-helios-18-ph18-71-90t4.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2023/34017/acer-predator-helios-18-ph18-71-1.jpg
1113,HP Envy 16-h1019nf,"Écran 16.0"" LCD - IPS 120 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",1869.99,Intel Arc A370M(4 Go),Intel Core i7-13700H(14 coeurs 5.00 GHz),16 Go DDR5 - 5200 MHz,1 To (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/hp-envy-16-h1019nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34015/hp-envy-16-2022-1.jpg
1114,LG Gram 14 - 14Z90R-G.AD78F,"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1499.99,Intel Iris Xe Graphics (96 EU) - Raptor Lake,Intel Core i7-1360P(12 coeurs 5.00 GHz),32 Go LPDDR5 - 6000 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/lg-gram-14-14z90r-g-ad78f.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lg/2023/34014/lg-gram-14-2023-noir-1.jpg
1115,MSI CreatorPro Z17HX Studio A13VKT-016FR,"Écran tactile 17.0"" LCD - IPS (anti-reflets) 165 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",4399.96,Nvidia RTX 3000 ADA(8 Go)Version : 2160 MHz / 90 W,Intel Core i7-13700HX(16 coeurs 5.00 GHz),64 Go DDR5 - 5600 MHz,2 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,LDLC,https://www.comparez-malin.fr/informatique/pc-portable/msi-creatorpro-z17hx-studio-a13vkt-016fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/34013/msi-creator-z17hx-studio-a13-1.jpg
1116,Asus ROG STRIX G18 G814JI-N5122W,"Écran 18.0"" LCD - IPS (anti-reflets) 165 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1979.99,Nvidia GeForce RTX 4070 (Mobile)(8 Go)Version : 2225 MHz / 140 W,Intel Core i7-13650HX(14 coeurs 4.90 GHz),32 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-strix-g18-g814ji-n5122w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/34011/asus-rog-strix-g18-1.jpg
1117,HP Pavilion Plus 14-eh1037nf,"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution 2K 2240 x 1400 pixels
(16/10)",799.0,Intel Iris Xe Graphics (80 EU) - Raptor Lake,Intel Core i5-1340P(12 coeurs 4.60 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/hp-pavilion-plus-14-eh1037nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34009/hp-pavilion-plus-14-2022-1.jpg
1118,HP Envy 17-cr0035nf,"Écran 17.3"" LCD - IPS 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1099.99,Intel Iris Xe Graphics (80 EU),Intel Core i5-1240P(12 coeurs 4.40 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,RueDuCommerce,https://www.comparez-malin.fr/informatique/pc-portable/hp-envy-17-cr0035nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34008/hp-envy-17-2022-v2-1.jpg
1119,HP Envy 17-cr0011nf,"Écran 17.3"" LCD - IPS 60 Hz","Résolution 4K UHD 3840 x 2160 pixels
(16/9)",1599.9,Nvidia GeForce RTX 2050(4 Go),Intel Core i5-1235U(10 coeurs x 4.40 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,RueDuCommerce,https://www.comparez-malin.fr/informatique/pc-portable/hp-envy-17-cr0011nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34007/hp-envy-17-2022-v2-1.jpg
1120,HP Envy x360 13-bf0062nf,"Écran tactile 13.3"" OLED 60 Hz","Résolution QHD 2880 x 1800 pixels
(16/10)",899.99,Intel Iris Xe Graphics (96 EU),Intel Core i7-1250U(10 coeurs x 4.70 GHz),16 Go LPDDR4X - 4266 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/hp-envy-x360-13-bf0062nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34006/hp-envy-x360-13-2022-bleu-1.jpg
1121,Medion ERAZER Major X20 (MD62520),"Écran 16.0"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",1599.0,Nvidia GeForce RTX 4070 (Mobile)(8 Go),Intel Core i7-13700HX(16 coeurs 5.00 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/medion-erazer-major-x20-md62520.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/medion/2023/34005/medion-erazer-major-x20-1.jpg
1122,Asus ExpertBook B1 B1502CBA-BQ0557X,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",678.24,Intel UHD Graphics (64 EU) - Alder Lake,Intel Core i3-1215U(6 coeurs x 4.40 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.3,LaBoutiqueDuNet,https://www.comparez-malin.fr/informatique/pc-portable/asus-expertbook-b1-b1502cba-bq0557x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/34004/asus-expertbook-b1502-1.jpg
1123,Asus ExpertBook B1 B1502CBA-BQ0553X,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",877.96,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.3,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/asus-expertbook-b1-b1502cba-bq0553x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/34003/asus-expertbook-b1502-1.jpg
1124,Medion ERAZER Defender P40 (MD62522),"Écran 17.3"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1440 pixels
(16/9)",1599.99,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2370 MHz / 130 W,Intel Core i7-13700HX(16 coeurs 5.00 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Cybertek,https://www.comparez-malin.fr/informatique/pc-portable/medion-erazer-defender-p40-md62522.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/medion/2023/34002/medion-erazer-defender-p40-1.jpg
1125,Medion ERAZER Deputy P50 (MD62519add),"Écran 15.6"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1440 pixels
(16/9)",1359.0,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2370 MHz / 130 W,Intel Core i7-13700HX(16 coeurs 5.00 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/medion-erazer-deputy-p50-md62519.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/medion/2023/34001/medion-erazer-deputy-p50-1.jpg
1126,Asus ExpertBook B1 B1502CBA-BQ0558X,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",836.26,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.3,LaBoutiqueDuNet,https://www.comparez-malin.fr/informatique/pc-portable/asus-expertbook-b1-b1502cba-bq0558x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33999/asus-expertbook-b1502-1.jpg
1127,Asus ExpertBook B1 B1502CBA-BQ0559X,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1017.08,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.3,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/asus-expertbook-b1-b1502cba-bq0559x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33998/asus-expertbook-b1502-1.jpg
1128,Asus ExpertBook B1 B1402CBA-EK0761X,"Écran 14.0"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",955.99,Intel Iris Xe Graphics (96 EU),Intel Core i7-1255U(10 coeurs x 4.70 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.3,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/asus-expertbook-b1-b1402cba-ek0761x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33997/asus-expertbook-b1402-1.jpg
1129,Asus ExpertBook B1 B1402CBA-EK0602X,"Écran 14.0"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",652.21,Intel UHD Graphics (64 EU) - Alder Lake,Intel Core i3-1215U(6 coeurs x 4.40 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.3,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/asus-expertbook-b1-b1402cba-ek0602x.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33996/asus-expertbook-b1402-1.jpg
1130,Asus E410MA-EK1982WS,"Écran 14.0"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",379.99,Intel UHD Graphics 605,Intel Pentium Silver N5030(4 coeurs 3.10 GHz),4 Go DDR4 - 2400 MHz,128 Go (eMMC),Windows 11 Famille (mode S),Wi-Fi 5 • Bluetooth 4.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/asus-e410ma-ek1982ws.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33990/asus-e410ma-blue-1.jpg
1131,Medion ERAZER Deputy P40 (MD62564),"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution QHD 2560 x 1440 pixels
(16/9)",1199.99,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2370 MHz / 130 W,Intel Core i5-12450H(8 coeurs 4.40 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Cdiscount,https://www.comparez-malin.fr/informatique/pc-portable/medion-erazer-deputy-p40-md62564.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/medion/2023/33981/medion-erazer-deputy-p40-15-1.jpg
1132,Asus Vivobook 16 S1605VA-MB352W,"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",849.95,Intel Iris Xe Graphics (80 EU) - Raptor Lake,Intel Core i5-1335U(10 coeurs 4.60 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 4.1,Materiel.net,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-16-s1605va-mb352w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33979/asus-vivobook-16-grey-1.jpg
1133,MSI Prestige 16 Studio A13VF-037FR,"Écran 16.0"" LCD - IPS (mini-LED) (anti-reflets) 165 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",2128.54,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 1755 MHz / 45 W,Intel Core i7-13700H(14 coeurs 5.00 GHz),16 Go LPDDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,Topbiz,https://www.comparez-malin.fr/informatique/pc-portable/msi-prestige-16-studio-a13vf-037fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33978/msi-prestige-16-studio-a13-1.jpg
1134,MSI Prestige 16 Studio A13VE-038FR,"Écran 16.0"" LCD - IPS (mini-LED) (anti-reflets) 165 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",1749.9,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 1605 MHz / 35 W,Intel Core i7-13700H(14 coeurs 5.00 GHz),16 Go LPDDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,GrosBill,https://www.comparez-malin.fr/informatique/pc-portable/msi-prestige-16-studio-a13ve-038fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33977/msi-prestige-16-studio-a13-1.jpg
1135,MSI CreatorPro X17 HX A13VKS-202FR,"Écran 17.3"" LCD - IPS (mini-LED) (anti-reflets) 144 Hz","Résolution 4K UHD 3840 x 2160 pixels
(16/9)",5999.95,Nvidia RTX 3500 ADA(12 Go)Version : 2250 MHz / 140 W,Intel Core i9-13980HX(24 coeurs 5.60 GHz),128 Go DDR5 - 4800 MHz,2 To (SSD M.2 PCI-e 4.0) + 2 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,LDLC,https://www.comparez-malin.fr/informatique/pc-portable/msi-creatorpro-x17-hx-a13vks-202fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33976/msi-creatorpro-x17-hx-1.jpg
1136,MSI CreatorPro X17 HX A13VKS-203FR,"Écran 17.3"" LCD - IPS (mini-LED) (anti-reflets) 144 Hz","Résolution 4K UHD 3840 x 2160 pixels
(16/9)",5349.95,Nvidia RTX 3500 ADA(12 Go)Version : 2250 MHz / 140 W,Intel Core i9-13980HX(24 coeurs 5.60 GHz),64 Go DDR5 - 4800 MHz,2 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,LDLC,https://www.comparez-malin.fr/informatique/pc-portable/msi-creatorpro-x17-hx-a13vks-203fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33975/msi-creatorpro-x17-hx-1.jpg
1137,Asus VivoBook S17 S712EA-BX396W,"Écran 17.3"" LCD - TN (anti-reflets) 60 Hz","Résolution HD+ 1600 x 900 pixels
(16/9)",404.99,Intel UHD Graphics (48 EU) - Tiger Lake,Intel Pentium Gold 7505(2 coeurs 3.50 GHz),8 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 4.1,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-s17-s712ea-bx396w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33971/asus-vivobook-s17-s712-1.jpg
1138,Asus TUF Gaming F17 (2023) TUF707XI-HX014W,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1699.99,Nvidia GeForce RTX 4070 (Mobile)(8 Go)Version : 2225 MHz / 140 W,AMD Ryzen 9 7940HS(8 coeurs 5.20 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,Carrefour,https://www.comparez-malin.fr/informatique/pc-portable/asus-tuf-gaming-f17-2023-tuf707xi-hx014w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33970/asus-tuf-gaming-a17-2023-1.jpg
1139,Medion ERAZER Crawler E40 (MD62563),"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1070.72,Nvidia GeForce RTX 4050 (Mobile)(6 Go),Intel Core i5-12450H(8 coeurs 4.40 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/medion-erazer-crawler-e40-md62563.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/medion/2023/33961/medion-erazer-crawler-e40-1.jpg
1140,MSI Vector GP78 HX 13VH-013FR,"Écran 17.0"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",3199.94,Nvidia GeForce RTX 4080 (Mobile)(12 Go)Version : 2280 MHz / 175 W,Intel Core i7-13700HX(16 coeurs 5.00 GHz),32 Go DDR5 - 5600 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,LDLC,https://www.comparez-malin.fr/informatique/pc-portable/msi-vector-gp78-hx-13vh-013fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/33958/msi-vector-gp78-hx-13-1.jpg
1141,Lenovo ThinkBook 14s Yoga G3 IRU (21JG0007FR),"Écran tactile 14.0"" LCD - IPS (anti-reflets) 60 Hz + stylet","Résolution Full HD 1920 x 1080 pixels
(16/9)",1465.5,Intel Iris Xe Graphics (80 EU) - Raptor Lake,Intel Core i5-1335U(10 coeurs 4.60 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.1,Inmac Wstore,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-thinkbook-14s-yoga-g3-iru-21jg0007fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/33955/lenovo-thinkbook-14s-yoga-g2-mineral-grey-1.jpg
1142,HP 250 G9 - 6S7Q3EA,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",630.76,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 5 • Bluetooth 5.0,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/hp-250-g9-6s7q3ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/33954/hp-250-g9-noir-2022-1.jpg
1143,HP 250 G9 - 6S7P9EA,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",699.99,Intel Iris Xe Graphics (80 EU),Intel Core i5-1235U(10 coeurs x 4.40 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 5 • Bluetooth 5.0,Cybertek,https://www.comparez-malin.fr/informatique/pc-portable/hp-250-g9-6s7p9ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/33953/hp-250-g9-noir-2022-1.jpg
1144,Asus VivoBook S1405YA-LY007W,"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",854.99,AMD Radeon Vega 7,AMD Ryzen 5 7530U(6 coeurs 4.50 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-s1405ya-ly007w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/33951/asus-vivobook-14-s1405-cool-silver-1.jpg
